commodity_name,commodity_code,commodity_weight,date_code,wpi_index,date
Air Coolers,1317060003,0.00697,INDX042020,118.9,2020-04-01
Air conditioner,1316040002,0.20393,INDX042020,116.2,2020-04-01
Air conditioning plant,1318080003,0.00015,INDX042020,111.5,2020-04-01
Air filters,1318080002,0.25613,INDX042020,135.7,2020-04-01
Air gas compressor including compressor for refrigerator,1318030004,0.05445,INDX042020,119.0,2020-04-01
Air or vacuum pump,1318030003,0.17456,INDX042020,108.8,2020-04-01
Alcohols,1310010022,0.12767,INDX042020,124.0,2020-04-01
Alkyl Benzene,1310010011,0.07318,INDX042020,86.3,2020-04-01
All commodities,1000000000,100.0,INDX042020,119.2,2020-04-01
Alloy steel Wire rods,1314060001,0.06671,INDX042020,101.6,2020-04-01
Alloy steel castings,1314100003,0.02077,INDX042020,127.7,2020-04-01
Almonds,1101020219,0.02469,INDX042020,192.4,2020-04-01
Aluminium Disk and Circles,1314090008,0.03952,INDX042020,97.9,2020-04-01
Aluminium alloys,1314090007,0.06796,INDX042020,105.0,2020-04-01
Aluminium castings,1314100004,0.06169,INDX042020,107.4,2020-04-01
Aluminium ingot,1314090012,0.4026,INDX042020,105.4,2020-04-01
Aluminium metal,1314090003,0.00188,INDX042020,107.8,2020-04-01
Aluminium powder,1314090004,0.09148,INDX042020,116.7,2020-04-01
Aluminium shapes - bars/rods/flats,1314090010,0.21326,INDX042020,108.5,2020-04-01
Aluminium utensils,1315060004,0.02264,INDX042020,115.6,2020-04-01
Aluminium wire,1317040006,0.01353,INDX042020,113.3,2020-04-01
Aluminium/Alloy Conductor,1317040005,0.02667,INDX042020,117.8,2020-04-01
Alumnium Foil,1314090009,0.07863,INDX042020,113.2,2020-04-01
Amine,1310010016,0.05566,INDX042020,131.5,2020-04-01
Amla,1101020216,0.01837,INDX042020,192.7,2020-04-01
Ammonia gas,1310020007,0.04383,INDX042020,97.9,2020-04-01
Ammonia liquid,1310020008,0.02116,INDX042020,125.0,2020-04-01
Ammonium nitrate,1310010025,0.01281,INDX042020,116.7,2020-04-01
Ammonium phosphate,1310020006,0.04093,INDX042020,141.1,2020-04-01
Ammonium sulphate,1310020003,0.0342,INDX042020,111.5,2020-04-01
Amplifier,1317010009,0.0011,INDX042020,117.3,2020-04-01
"Angles, Channels, Sections, steel (coated/not)",1314040004,0.01267,INDX042020,97.9,2020-04-01
"Aniline (including pna, ona, ocpna)",1310010017,0.03068,INDX042020,122.5,2020-04-01
Anti allergic drugs,1311010015,0.00959,INDX042020,116.0,2020-04-01
Anti cancer drugs,1311010002,0.08012,INDX042020,81.1,2020-04-01
Anti inflammatory preparation,1311010001,0.00306,INDX042020,119.0,2020-04-01
Anti-malarial drugs,1311010021,0.06041,INDX042020,95.1,2020-04-01
Anti-retroviral drugs for HIV treatment,1311010005,0.01316,INDX042020,100.4,2020-04-01
Antibiotics & preparations thereof,1311010013,0.23061,INDX042020,121.5,2020-04-01
Antidiabetic drug excluding insulin (i.e. tolbutam),1311010006,0.11682,INDX042020,128.6,2020-04-01
Antioxidants,1311010016,0.02243,INDX042020,147.9,2020-04-01
"Antipyretic, analgesic, anti-inflammatory formulations",1311010003,0.00358,INDX042020,131.7,2020-04-01
Antiseptics and disinfectants,1311010017,0.0146,INDX042020,107.5,2020-04-01
Apple,1101020203,0.07505,INDX042020,107.9,2020-04-01
Arhar,1101010202,0.12914,INDX042020,155.7,2020-04-01
Aromatic chemicals,1310010005,0.03278,INDX042020,117.4,2020-04-01
Asbestos corrugated sheet,1313060001,0.12181,INDX042020,115.3,2020-04-01
Athletic/sport shoes,1306030002,0.01651,INDX042020,110.2,2020-04-01
Auto rickshaw/Tempo/Matador/Three wheelers,1320030003,0.01273,INDX042020,141.4,2020-04-01
Auxiliary plant for use with boilers,1315030002,0.02212,INDX042020,99.9,2020-04-01
Axles of motor vehicles,1319020005,0.12553,INDX042020,113.7,2020-04-01
Ayurvedic medicaments,1311010009,0.06506,INDX042020,149.2,2020-04-01
"Babies garments, knitted",1305020003,0.08874,INDX042020,143.3,2020-04-01
Bagasse,1301090003,0.0276,INDX042020,149.4,2020-04-01
Bajra,1101010104,0.08637,INDX042020,188.9,2020-04-01
Banana,1101020201,0.32937,INDX042020,128.0,2020-04-01
Barley,1101010106,0.01437,INDX042020,177.8,2020-04-01
Base paper,1308010004,0.01093,INDX042020,119.3,2020-04-01
Basmati rice,1301060008,0.4264,INDX042020,110.8,2020-04-01
Batteries,1317020004,0.19028,INDX042020,117.9,2020-04-01
Bauxite,1103010001,0.00842,INDX042020,249.5,2020-04-01
Beans,1101020118,0.08309,INDX042020,146.5,2020-04-01
Bed linen/Bed Spread,1304040001,0.05655,INDX042020,135.0,2020-04-01
Beef and Buffalo Meat,1101040005,0.16159,INDX042020,174.7,2020-04-01
Beer,1302020001,0.16276,INDX042020,130.1,2020-04-01
Belt & Other Articles of Leather,1306020002,0.01909,INDX042020,128.5,2020-04-01
Betel Leaves,1101060003,0.14419,INDX042020,81.5,2020-04-01
Betelnut/Arecanut,1101050006,0.08487,INDX042020,185.4,2020-04-01
Bicycles of all types,1320040001,0.117,INDX042020,128.2,2020-04-01
Biri,1303010002,0.11183,INDX042020,192.3,2020-04-01
"Biscuit, cookies",1301080001,0.15875,INDX042020,126.7,2020-04-01
Bitter gourd,1101020116,0.02261,INDX042020,127.6,2020-04-01
Bitumen,1202000007,0.22677,INDX042020,71.7,2020-04-01
Black Pepper,1101050001,0.02098,INDX042020,122.3,2020-04-01
Blankets,1304040002,0.00895,INDX042020,88.4,2020-04-01
Body (for commercial motor vehicles),1319010005,0.08918,INDX042020,110.9,2020-04-01
Boilers,1315030001,0.1225,INDX042020,109.2,2020-04-01
"Bolts, screws, nuts & nails of Iron & steel",1315060001,0.18662,INDX042020,109.0,2020-04-01
Bottle gourd,1101020117,0.02323,INDX042020,138.1,2020-04-01
Bottled Mineral water,1302030002,0.01755,INDX042020,131.1,2020-04-01
Bracket,1315010006,0.00358,INDX042020,117.5,2020-04-01
"Brake pad/brake liner/brake block/Brake rubber, others",1319020010,0.10145,INDX042020,119.2,2020-04-01
Brass metal/sheet/coils,1314090011,0.01026,INDX042020,104.0,2020-04-01
"Bread, buns & croissant",1301080002,0.035,INDX042020,172.4,2020-04-01
Brinjal,1101020109,0.24125,INDX042020,171.1,2020-04-01
Bristle paper board,1308010011,0.03288,INDX042020,113.8,2020-04-01
"Buffalo meat, fresh/frozen",1301010001,0.07438,INDX042020,131.3,2020-04-01
Butter,1301050003,0.52138,INDX042020,150.9,2020-04-01
Cabbage,1101020111,0.12251,INDX042020,89.5,2020-04-01
"Cakes, pastries & muffins",1301080003,0.02084,INDX042020,152.5,2020-04-01
Camphor,1310010015,0.00751,INDX042020,154.2,2020-04-01
Canvas shoes,1306030003,0.01281,INDX042020,135.9,2020-04-01
Capacitors,1316010001,0.20041,INDX042020,97.1,2020-04-01
Carbon Black,1310010008,0.10555,INDX042020,84.8,2020-04-01
Card board,1308010007,0.031,INDX042020,113.4,2020-04-01
Card board box,1308020003,0.02722,INDX042020,126.0,2020-04-01
Cardamom,1101050004,0.01434,INDX042020,178.2,2020-04-01
"Cardigans and pullovers, knitted",1305020001,0.03253,INDX042020,123.0,2020-04-01
Carpets and other floor coverings of textiles,1304060002,0.12792,INDX042020,136.1,2020-04-01
Carrom board,1322040002,0.00045,INDX042020,141.6,2020-04-01
Carrot,1101020112,0.01874,INDX042020,138.9,2020-04-01
Cashew nut,1101020205,0.06583,INDX042020,160.3,2020-04-01
"Cast iron, castings",1314100001,0.0555,INDX042020,113.3,2020-04-01
Castor Oil,1301040006,0.02955,INDX042020,106.9,2020-04-01
Castor Seed,1102020007,0.09763,INDX042020,96.8,2020-04-01
Catalysts,1310010026,0.01697,INDX042020,153.3,2020-04-01
Cauliflower,1101020108,0.16697,INDX042020,160.7,2020-04-01
Caustic soda (sodium hydroxide),1310010006,0.08237,INDX042020,123.4,2020-04-01
Cement blocks (concrete),1313060004,0.04345,INDX042020,127.1,2020-04-01
Cement superfine,1313050007,0.07761,INDX042020,122.2,2020-04-01
Centrifugal Pumps,1318030001,0.02796,INDX042020,115.1,2020-04-01
Ceramic tiles (Vitrified tiles),1313020002,0.17903,INDX042020,108.4,2020-04-01
Chain,1319020015,0.0219,INDX042020,110.5,2020-04-01
Chassis of different vehicle types,1319010004,0.15893,INDX042020,114.2,2020-04-01
Chemical equipment & system,1318140003,0.00731,INDX042020,140.7,2020-04-01
"Chicken/duck, dressed - fresh/frozen",1301010004,0.0109,INDX042020,130.3,2020-04-01
Chillers,1318080001,0.00436,INDX042020,120.8,2020-04-01
Chillies (Dry),1101050002,0.14056,INDX042020,163.3,2020-04-01
Chocolate & cocoa powder,1301100001,0.09685,INDX042020,125.0,2020-04-01
Chrome Tanned Leather,1306010002,0.14213,INDX042020,104.1,2020-04-01
Chromite,1103010002,0.02645,INDX042020,67.7,2020-04-01
Cigarette,1303010001,0.16619,INDX042020,176.2,2020-04-01
Clinker,1313050002,0.31582,INDX042020,118.9,2020-04-01
Clock,1316060003,0.00513,INDX042020,130.8,2020-04-01
Clutches and shaft couplings,1318040003,0.01187,INDX042020,109.5,2020-04-01
Coconut (Fresh),1101020206,0.07873,INDX042020,219.4,2020-04-01
Coffee,1101060002,0.09879,INDX042020,105.0,2020-04-01
Coffee powder with chicory,1301120003,0.00616,INDX042020,152.9,2020-04-01
Coir Fibre,1102010006,0.01555,INDX042020,115.4,2020-04-01
Coking Coal,1201010001,0.64703,INDX042020,141.9,2020-04-01
"Cold Rolled (CR) Coils & Sheets, including Narrow Strip",1314050002,0.09307,INDX042020,97.9,2020-04-01
Colour TV,1316040001,0.43702,INDX042020,89.5,2020-04-01
Computer peripherals,1316020003,0.03574,INDX042020,92.7,2020-04-01
Concrete vibrator & mixture,1318110007,0.01692,INDX042020,103.7,2020-04-01
Condensed Milk,1301050001,0.02154,INDX042020,152.7,2020-04-01
Condoms,1312020007,0.0131,INDX042020,113.4,2020-04-01
Connector/plug/socket/holder-electric,1317040010,0.04832,INDX042020,117.5,2020-04-01
Conveyer belt (fibre based),1312020005,0.04791,INDX042020,99.0,2020-04-01
Conveyors - non-roller type,1318080005,0.00093,INDX042020,83.0,2020-04-01
Cooling tower,1317010002,0.00949,INDX042020,128.9,2020-04-01
Copper Concentrate,1103010006,0.33393,INDX042020,183.2,2020-04-01
"Copper bolts, screws, nuts",1315050004,0.00012,INDX042020,109.6,2020-04-01
Copper metal/Copper Rings,1314090001,0.11676,INDX042020,99.5,2020-04-01
Copper shapes - bars/rods/plates/strips,1314090006,0.62858,INDX042020,100.8,2020-04-01
Copper wire,1317040007,0.07782,INDX042020,102.4,2020-04-01
Copra (Coconut),1102020004,0.0731,INDX042020,184.2,2020-04-01
Copra oil,1301040010,0.02769,INDX042020,167.7,2020-04-01
Cordage/ropes/twines of jute and coir,1304050002,0.08865,INDX042020,151.2,2020-04-01
Coriander,1101050009,0.02154,INDX042020,145.1,2020-04-01
Corn Flake,1301150001,0.18477,INDX042020,161.0,2020-04-01
Corrugated paper board,1308020002,0.01591,INDX042020,125.1,2020-04-01
Corrugated sheet box,1308020001,0.19469,INDX042020,104.6,2020-04-01
Cotton Dyed/printed textile,1304040004,0.049,INDX042020,127.5,2020-04-01
Cotton Seed,1102020003,0.01106,INDX042020,152.9,2020-04-01
Cotton Towel,1304040005,0.09734,INDX042020,145.9,2020-04-01
Cotton Yarn,1304010001,1.34192,INDX042020,112.5,2020-04-01
"Cotton cloth (dyed, printed, or otherwise finished/processed)",1304020004,0.94619,INDX042020,124.6,2020-04-01
Cotton hosiery cloth,1304030002,0.01582,INDX042020,114.2,2020-04-01
Cotton seed Oil,1301040011,0.07081,INDX042020,117.7,2020-04-01
Cotton seed oil cake,1301160004,0.06115,INDX042020,151.8,2020-04-01
Cotton wool (medicinal),1311010018,0.00652,INDX042020,128.8,2020-04-01
Cotton woven cloth,1304020001,0.00942,INDX042020,112.8,2020-04-01
Country liquor,1302020002,0.0625,INDX042020,121.1,2020-04-01
Cranes,1318060001,0.0762,INDX042020,114.7,2020-04-01
Crankshaft,1319020008,0.02807,INDX042020,100.1,2020-04-01
Creams & Lotions for External Application,1310060007,0.02734,INDX042020,95.1,2020-04-01
Cricket Bat,1322030003,0.00206,INDX042020,141.6,2020-04-01
Cricket ball,1322030002,0.00023,INDX042020,168.5,2020-04-01
Crude Petroleum,1104000001,1.94537,INDX042020,33.9,2020-04-01
Cucumber,1101020114,0.00906,INDX042020,146.1,2020-04-01
Cumin,1101050007,0.06256,INDX042020,111.0,2020-04-01
Curtains,1304040007,0.01942,INDX042020,144.6,2020-04-01
Cycle/Cycle rickshaw tyre,1312010011,0.02371,INDX042020,107.7,2020-04-01
Cylinder liners,1319020014,0.08823,INDX042020,108.2,2020-04-01
Cylinders,1315020001,0.56456,INDX042020,125.1,2020-04-01
Deep freezers,1318080007,0.01599,INDX042020,95.3,2020-04-01
"Detergent cake, washing soap cake/bar/powder",1310060002,0.30512,INDX042020,124.8,2020-04-01
Di ammonium phosphate,1310020002,0.07425,INDX042020,133.5,2020-04-01
Diesel/Electric locomotive,1320020003,0.01891,INDX042020,134.7,2020-04-01
Digestive enzymes and antacids,1311010011,0.03613,INDX042020,120.5,2020-04-01
Domestic gas stove,1317060006,0.00949,INDX042020,120.1,2020-04-01
Drilling Machine,1318100001,0.06894,INDX042020,128.4,2020-04-01
Drumstick,1101020120,0.01823,INDX042020,105.3,2020-04-01
Dry cells such as torch light batteries,1317020001,0.04299,INDX042020,113.0,2020-04-01
Dumper,1318110002,0.06785,INDX042020,88.2,2020-04-01
Duplex paper,1308030001,0.18002,INDX042020,118.0,2020-04-01
Dye stuff/dyes incl. dye intermediates and pigments/colours,1310010003,0.22821,INDX042020,127.0,2020-04-01
EMU coaches,1320020002,0.02715,INDX042020,111.3,2020-04-01
Earth moving machinery,1318110008,0.18095,INDX042020,47.0,2020-04-01
Egg,1101040001,0.23264,INDX042020,113.7,2020-04-01
Elastic webbing,1312020006,0.00914,INDX042020,100.4,2020-04-01
Electric & other meters,1317010006,0.04345,INDX042020,96.9,2020-04-01
Electric Mixers/Grinders/Food Processors,1317060002,0.04313,INDX042020,89.5,2020-04-01
Electric Wires & Cables,1317040003,0.02157,INDX042020,110.7,2020-04-01
Electric accumulators,1317020003,0.00207,INDX042020,125.0,2020-04-01
Electric filament type lamps,1317050005,0.01471,INDX042020,109.2,2020-04-01
Electric heaters,1317060009,0.04214,INDX042020,135.8,2020-04-01
Electric insulating material,1313040002,0.20102,INDX042020,108.3,2020-04-01
Electric switch,1317050001,0.17381,INDX042020,110.4,2020-04-01
Electric switch gear control/starter,1317010007,0.02069,INDX042020,109.4,2020-04-01
Electric welding machine,1317070001,0.06077,INDX042020,95.7,2020-04-01
Electrical ballast & chokes,1317050006,0.00346,INDX042020,89.8,2020-04-01
Electrical relay/conductor,1317010010,0.1027,INDX042020,109.2,2020-04-01
Electrical resistors (except heating resistors),1317010014,0.00732,INDX042020,149.6,2020-04-01
Electrical stamping- Laminated or otherwise,1315040001,0.17896,INDX042020,85.8,2020-04-01
Electricity,1203000001,3.06409,INDX042020,113.9,2020-04-01
"Electro-diagnostic apparatus, used in medical, surgical, dental or veterinary sciences",1316070001,0.04848,INDX042020,103.2,2020-04-01
Electronic Printed Circuit Board (PCB)/micro circuit,1316010003,0.07375,INDX042020,129.0,2020-04-01
Engine,1319020001,0.83798,INDX042020,116.5,2020-04-01
"Epoxy, liquid",1310070008,0.09037,INDX042020,114.8,2020-04-01
Ethyl acetate,1310010009,0.03246,INDX042020,102.1,2020-04-01
Ethylene Oxide,1310010012,0.01294,INDX042020,101.3,2020-04-01
Evaporator,1318140006,0.08073,INDX042020,120.1,2020-04-01
Excavator,1318110001,0.06463,INDX042020,110.0,2020-04-01
Explosive,1310070011,0.08728,INDX042020,125.1,2020-04-01
"Fabric, polyethylene",1304020005,0.05304,INDX042020,112.3,2020-04-01
"Fabrics/cloth, rayon",1304020006,0.08362,INDX042020,112.6,2020-04-01
Face/Body Powder,1310060008,0.00413,INDX042020,175.0,2020-04-01
Fan,1317060005,0.0508,INDX042020,116.5,2020-04-01
Fatty acid,1310010001,0.02257,INDX042020,103.5,2020-04-01
Ferrochrome,1314010002,0.11195,INDX042020,107.5,2020-04-01
Ferromanganese,1314010003,0.02589,INDX042020,117.7,2020-04-01
Ferrosilicon,1314010004,0.02314,INDX042020,97.5,2020-04-01
Fibre Optic Cables,1317030001,0.13327,INDX042020,99.4,2020-04-01
Fibre glass incl. sheet,1313010003,0.03063,INDX042020,130.5,2020-04-01
Filter element,1319020017,0.0503,INDX042020,98.2,2020-04-01
Filtration equipment,1318080004,0.13412,INDX042020,121.1,2020-04-01
Fish frozen/canned/processed,1301020002,0.14067,INDX042020,137.3,2020-04-01
Fish-Inland,1101040002,0.525,INDX042020,151.0,2020-04-01
Fish-Marine,1101040003,0.42182,INDX042020,148.8,2020-04-01
"Fishing vessels, trawlers",1320010001,0.1134,INDX042020,160.7,2020-04-01
"Flour of cereals other than rice, wheat etc.",1301060005,0.00742,INDX042020,195.0,2020-04-01
Flourescent tube,1317050003,0.03823,INDX042020,108.4,2020-04-01
Foam and rubber mattress,1321010006,0.10674,INDX042020,182.7,2020-04-01
Fodder,1102030008,0.5314,INDX042020,152.8,2020-04-01
Football,1322030004,0.00562,INDX042020,131.7,2020-04-01
Forged Steel Rings,1315040002,0.20446,INDX042020,110.4,2020-04-01
Foundry chemical,1310070010,0.00808,INDX042020,105.8,2020-04-01
Fruit Juice including concentrates,1301030001,0.04695,INDX042020,104.5,2020-04-01
Fruit pulp,1301030002,0.03326,INDX042020,107.8,2020-04-01
"Fungicide, liquid",1310040003,0.00357,INDX042020,149.7,2020-04-01
Furnace Oil,1202000008,0.66576,INDX042020,49.2,2020-04-01
Furnaces & Ovens,1318050001,0.00837,INDX042020,81.0,2020-04-01
GP/GC sheet,1314050003,0.1126,INDX042020,88.8,2020-04-01
Galvanized iron pipes,1314080001,0.00075,INDX042020,108.7,2020-04-01
Garlic,1101050008,0.05323,INDX042020,111.4,2020-04-01
Garnet,1103020003,0.00139,INDX042020,287.7,2020-04-01
Gasket kit,1318030005,0.04124,INDX042020,102.4,2020-04-01
Gaur Seed,1102030005,0.10347,INDX042020,79.3,2020-04-01
Gear box and parts,1319020012,0.31546,INDX042020,107.4,2020-04-01
Gelatine,1310070006,0.02008,INDX042020,142.4,2020-04-01
Generator parts,1317010013,0.08079,INDX042020,102.6,2020-04-01
Generators & Alternators,1317010001,0.3902,INDX042020,117.6,2020-04-01
Geyser,1317060004,0.00269,INDX042020,101.9,2020-04-01
Ghee,1301050002,0.39349,INDX042020,152.7,2020-04-01
Gingelly Seed (Sesamum),1102020005,0.01201,INDX042020,191.6,2020-04-01
Ginger (Dry),1101050005,0.02098,INDX042020,212.5,2020-04-01
Ginger (Fresh),1101020105,0.02124,INDX042020,231.3,2020-04-01
Glass bottle,1313010004,0.1985,INDX042020,125.1,2020-04-01
Gloves of leather,1306020004,0.01002,INDX042020,141.3,2020-04-01
Gola & similar Cattle Feed,1301160001,0.21073,INDX042020,173.6,2020-04-01
Gold & gold ornaments,1322010001,0.96561,INDX042020,118.8,2020-04-01
Gram,1101010201,0.26377,INDX042020,146.7,2020-04-01
Gram powder (besan),1301060006,0.0959,INDX042020,144.8,2020-04-01
Granite,1313070001,0.15735,INDX042020,125.3,2020-04-01
Grapes,1101020208,0.04932,INDX042020,132.2,2020-04-01
Graphite rod,1313080001,0.16911,INDX042020,77.6,2020-04-01
Grinding or polishing machine,1318100002,0.02477,INDX042020,117.7,2020-04-01
Groundnut Oil,1301040005,0.05834,INDX042020,137.8,2020-04-01
Groundnut Seed,1102020001,0.26876,INDX042020,155.8,2020-04-01
Guava,1101020210,0.0456,INDX042020,262.0,2020-04-01
Gur,1301090004,0.02354,INDX042020,127.0,2020-04-01
HSD,1202000005,3.09548,INDX042020,76.0,2020-04-01
Hair oil/Body Oil,1310060009,0.0089,INDX042020,124.9,2020-04-01
Hand tools,1315060002,0.27659,INDX042020,140.6,2020-04-01
Hard board,1308010010,0.00062,INDX042020,137.2,2020-04-01
"Harness, Saddles & Other related Items",1306020003,0.00831,INDX042020,135.8,2020-04-01
Harvesters,1318090002,0.00364,INDX042020,113.9,2020-04-01
Head lamp,1319020011,0.03681,INDX042020,129.7,2020-04-01
Hides (Raw),1102030001,0.03062,INDX042020,110.6,2020-04-01
Hologram (3D),1309010006,0.00297,INDX042020,115.1,2020-04-01
